,train_feature,fold,layer,condition,accuracy
1223,impossible,2,10,syntactic,0.8571428571428571
1224,impossible,2,10,train,0.9464285714285714
1225,impossible,2,11,improbable,0.7142857142857143
1226,impossible,2,11,impossible,0.9285714285714286
1227,impossible,2,11,inconceivable,0.9642857142857143
1228,impossible,2,11,syntactic,0.9642857142857143
1229,impossible,2,11,train,0.9285714285714286
1230,impossible,2,12,improbable,0.6428571428571429
1231,impossible,2,12,impossible,0.8928571428571429
1232,impossible,2,12,inconceivable,0.9642857142857143
1233,impossible,2,12,syntactic,0.9642857142857143
1234,impossible,2,12,train,0.9375
1235,impossible,2,13,improbable,0.6785714285714286
1236,impossible,2,13,impossible,0.9285714285714286
1237,impossible,2,13,inconceivable,0.9642857142857143
1238,impossible,2,13,syntactic,0.9642857142857143
1239,impossible,2,13,train,0.9375
1240,impossible,2,14,improbable,0.75
1241,impossible,2,14,impossible,0.9285714285714286
1242,impossible,2,14,inconceivable,0.9285714285714286
1243,impossible,2,14,syntactic,0.9642857142857143
1244,impossible,2,14,train,0.9375
1245,impossible,2,15,improbable,0.7142857142857143
1246,impossible,2,15,impossible,0.8214285714285714
1247,impossible,2,15,inconceivable,0.8571428571428571
1248,impossible,2,15,syntactic,0.8928571428571429
1249,impossible,2,15,train,0.9375
1250,impossible,2,16,improbable,0.7142857142857143
1251,impossible,2,16,impossible,0.9285714285714286
1252,impossible,2,16,inconceivable,0.9285714285714286
1253,impossible,2,16,syntactic,0.8928571428571429
1254,impossible,2,16,train,0.8928571428571429
1255,impossible,2,17,improbable,0.5714285714285714
1256,impossible,2,17,impossible,0.9285714285714286
1257,impossible,2,17,inconceivable,0.8928571428571429
1258,impossible,2,17,syntactic,0.9642857142857143
1259,impossible,2,17,train,0.9196428571428571
1260,impossible,2,18,improbable,0.6071428571428571
1261,impossible,2,18,impossible,0.9642857142857143
1262,impossible,2,18,inconceivable,0.9285714285714286
1263,impossible,2,18,syntactic,0.9285714285714286
1264,impossible,2,18,train,0.8928571428571429
1265,impossible,2,19,improbable,0.6785714285714286
1266,impossible,2,19,impossible,0.9285714285714286
1267,impossible,2,19,inconceivable,0.9642857142857143
1268,impossible,2,19,syntactic,0.9642857142857143
1269,impossible,2,19,train,0.9196428571428571
1270,impossible,2,20,improbable,0.6071428571428571
1271,impossible,2,20,impossible,0.9285714285714286
1272,impossible,2,20,inconceivable,0.9642857142857143
1273,impossible,2,20,syntactic,0.8928571428571429
1274,impossible,2,20,train,0.8928571428571429
1275,impossible,2,21,improbable,0.6785714285714286
1276,impossible,2,21,impossible,0.8928571428571429
1277,impossible,2,21,inconceivable,0.8571428571428571
1278,impossible,2,21,syntactic,0.9285714285714286
1279,impossible,2,21,train,0.9107142857142857
1280,impossible,2,22,improbable,0.75
1281,impossible,2,22,impossible,0.8928571428571429
1282,impossible,2,22,inconceivable,0.9285714285714286
1283,impossible,2,22,syntactic,0.8928571428571429
1284,impossible,2,22,train,0.8928571428571429
1285,impossible,2,23,improbable,0.7142857142857143
1286,impossible,2,23,impossible,0.9285714285714286
1287,impossible,2,23,inconceivable,0.8928571428571429
1288,impossible,2,23,syntactic,0.9285714285714286
1289,impossible,2,23,train,0.8660714285714286
1290,impossible,2,24,improbable,0.7142857142857143
1291,impossible,2,24,impossible,0.8928571428571429
1292,impossible,2,24,inconceivable,0.8928571428571429
1293,impossible,2,24,syntactic,0.9285714285714286
1294,impossible,2,24,train,0.8928571428571429
1295,impossible,2,25,improbable,0.7142857142857143
1296,impossible,2,25,impossible,0.8928571428571429
1297,impossible,2,25,inconceivable,0.8928571428571429
1298,impossible,2,25,syntactic,0.9285714285714286
1299,impossible,2,25,train,0.8660714285714286
1300,inconceivable,2,0,improbable,0.6428571428571429
1301,inconceivable,2,0,impossible,0.5
1302,inconceivable,2,0,inconceivable,0.9285714285714286
1303,inconceivable,2,0,syntactic,0.8214285714285714
1304,inconceivable,2,0,train,0.9107142857142857
1305,inconceivable,2,1,improbable,0.4642857142857143
1306,inconceivable,2,1,impossible,0.35714285714285715
1307,inconceivable,2,1,inconceivable,0.7857142857142857
1308,inconceivable,2,1,syntactic,0.75
1309,inconceivable,2,1,train,0.8928571428571429
1310,inconceivable,2,2,improbable,0.5714285714285714
1311,inconceivable,2,2,impossible,0.4642857142857143
1312,inconceivable,2,2,inconceivable,0.8571428571428571
1313,inconceivable,2,2,syntactic,0.8571428571428571
1314,inconceivable,2,2,train,0.8928571428571429
1315,inconceivable,2,3,improbable,0.5714285714285714
1316,inconceivable,2,3,impossible,0.6785714285714286
1317,inconceivable,2,3,inconceivable,1.0
1318,inconceivable,2,3,syntactic,1.0
1319,inconceivable,2,3,train,0.9910714285714286
1320,inconceivable,2,4,improbable,0.7857142857142857
1321,inconceivable,2,4,impossible,0.75
1322,inconceivable,2,4,inconceivable,1.0
1323,inconceivable,2,4,syntactic,1.0
1324,inconceivable,2,4,train,0.9821428571428571
1325,inconceivable,2,5,improbable,0.5714285714285714
1326,inconceivable,2,5,impossible,0.8928571428571429
1327,inconceivable,2,5,inconceivable,0.9642857142857143
1328,inconceivable,2,5,syntactic,1.0
1329,inconceivable,2,5,train,0.9910714285714286
1330,inconceivable,2,6,improbable,0.7142857142857143
1331,inconceivable,2,6,impossible,0.7857142857142857
1332,inconceivable,2,6,inconceivable,1.0
1333,inconceivable,2,6,syntactic,1.0
1334,inconceivable,2,6,train,0.9821428571428571
1335,inconceivable,2,7,improbable,0.6428571428571429
1336,inconceivable,2,7,impossible,0.8214285714285714
1337,inconceivable,2,7,inconceivable,1.0
1338,inconceivable,2,7,syntactic,1.0
1339,inconceivable,2,7,train,0.9910714285714286
1340,inconceivable,2,8,improbable,0.6428571428571429
1341,inconceivable,2,8,impossible,0.8214285714285714
1342,inconceivable,2,8,inconceivable,1.0
1343,inconceivable,2,8,syntactic,1.0
1344,inconceivable,2,8,train,0.9910714285714286
1345,inconceivable,2,9,improbable,0.5714285714285714
1346,inconceivable,2,9,impossible,0.8214285714285714
1347,inconceivable,2,9,inconceivable,1.0
1348,inconceivable,2,9,syntactic,1.0
1349,inconceivable,2,9,train,0.9910714285714286
1350,inconceivable,2,10,improbable,0.6071428571428571
1351,inconceivable,2,10,impossible,0.8928571428571429
1352,inconceivable,2,10,inconceivable,1.0
1353,inconceivable,2,10,syntactic,1.0
1354,inconceivable,2,10,train,0.9910714285714286
1355,inconceivable,2,11,improbable,0.5
1356,inconceivable,2,11,impossible,0.8928571428571429
1357,inconceivable,2,11,inconceivable,1.0
1358,inconceivable,2,11,syntactic,1.0
1359,inconceivable,2,11,train,1.0
1360,inconceivable,2,12,improbable,0.6785714285714286
1361,inconceivable,2,12,impossible,0.8928571428571429
1362,inconceivable,2,12,inconceivable,1.0
1363,inconceivable,2,12,syntactic,1.0
1364,inconceivable,2,12,train,1.0
1365,inconceivable,2,13,improbable,0.6785714285714286
1366,inconceivable,2,13,impossible,0.8928571428571429
1367,inconceivable,2,13,inconceivable,1.0
1368,inconceivable,2,13,syntactic,1.0
1369,inconceivable,2,13,train,1.0
1370,inconceivable,2,14,improbable,0.6785714285714286
1371,inconceivable,2,14,impossible,0.8928571428571429
1372,inconceivable,2,14,inconceivable,1.0
1373,inconceivable,2,14,syntactic,1.0
1374,inconceivable,2,14,train,1.0
1375,inconceivable,2,15,improbable,0.6428571428571429
1376,inconceivable,2,15,impossible,0.8214285714285714
1377,inconceivable,2,15,inconceivable,0.9285714285714286
1378,inconceivable,2,15,syntactic,1.0
1379,inconceivable,2,15,train,0.9732142857142857
1380,inconceivable,2,16,improbable,0.5357142857142857
1381,inconceivable,2,16,impossible,0.9642857142857143
1382,inconceivable,2,16,inconceivable,0.9642857142857143
1383,inconceivable,2,16,syntactic,1.0
1384,inconceivable,2,16,train,0.9910714285714286
1385,inconceivable,2,17,improbable,0.4642857142857143
1386,inconceivable,2,17,impossible,0.8571428571428571
1387,inconceivable,2,17,inconceivable,1.0
1388,inconceivable,2,17,syntactic,1.0
1389,inconceivable,2,17,train,0.9821428571428571
1390,inconceivable,2,18,improbable,0.5714285714285714
1391,inconceivable,2,18,impossible,0.8928571428571429
1392,inconceivable,2,18,inconceivable,0.9642857142857143
1393,inconceivable,2,18,syntactic,1.0
1394,inconceivable,2,18,train,0.9732142857142857
1395,inconceivable,2,19,improbable,0.6428571428571429
1396,inconceivable,2,19,impossible,0.8571428571428571
1397,inconceivable,2,19,inconceivable,0.9642857142857143
1398,inconceivable,2,19,syntactic,1.0
1399,inconceivable,2,19,train,0.9732142857142857
1400,inconceivable,2,20,improbable,0.6428571428571429
1401,inconceivable,2,20,impossible,0.8928571428571429
1402,inconceivable,2,20,inconceivable,0.9642857142857143
1403,inconceivable,2,20,syntactic,1.0
1404,inconceivable,2,20,train,0.9732142857142857
1405,inconceivable,2,21,improbable,0.5
1406,inconceivable,2,21,impossible,0.8571428571428571
1407,inconceivable,2,21,inconceivable,0.9285714285714286
1408,inconceivable,2,21,syntactic,1.0
1409,inconceivable,2,21,train,0.9732142857142857
1410,inconceivable,2,22,improbable,0.7142857142857143
1411,inconceivable,2,22,impossible,0.8571428571428571
1412,inconceivable,2,22,inconceivable,0.9285714285714286
1413,inconceivable,2,22,syntactic,1.0
1414,inconceivable,2,22,train,0.9821428571428571
1415,inconceivable,2,23,improbable,0.6428571428571429
1416,inconceivable,2,23,impossible,0.8928571428571429
1417,inconceivable,2,23,inconceivable,0.9285714285714286
1418,inconceivable,2,23,syntactic,1.0
1419,inconceivable,2,23,train,0.9821428571428571
1420,inconceivable,2,24,improbable,0.4642857142857143
1421,inconceivable,2,24,impossible,0.8214285714285714
1422,inconceivable,2,24,inconceivable,0.9285714285714286
1423,inconceivable,2,24,syntactic,1.0
1424,inconceivable,2,24,train,0.9910714285714286
1425,inconceivable,2,25,improbable,0.5
1426,inconceivable,2,25,impossible,0.9285714285714286
1427,inconceivable,2,25,inconceivable,0.9285714285714286
1428,inconceivable,2,25,syntactic,1.0
1429,inconceivable,2,25,train,0.9732142857142857
1430,syntactic,2,0,improbable,0.4642857142857143
1431,syntactic,2,0,impossible,0.5
1432,syntactic,2,0,inconceivable,0.75
1433,syntactic,2,0,syntactic,1.0
1434,syntactic,2,0,train,0.9910714285714286
1435,syntactic,2,1,improbable,0.39285714285714285
1436,syntactic,2,1,impossible,0.5357142857142857
1437,syntactic,2,1,inconceivable,0.8214285714285714
1438,syntactic,2,1,syntactic,1.0
1439,syntactic,2,1,train,0.9910714285714286
1440,syntactic,2,2,improbable,0.39285714285714285
1441,syntactic,2,2,impossible,0.42857142857142855
1442,syntactic,2,2,inconceivable,0.75
1443,syntactic,2,2,syntactic,1.0
1444,syntactic,2,2,train,0.9910714285714286
1445,syntactic,2,3,improbable,0.42857142857142855
1446,syntactic,2,3,impossible,0.6428571428571429
1447,syntactic,2,3,inconceivable,0.9285714285714286
1448,syntactic,2,3,syntactic,1.0
1449,syntactic,2,3,train,1.0
1450,syntactic,2,4,improbable,0.35714285714285715
1451,syntactic,2,4,impossible,0.5714285714285714
1452,syntactic,2,4,inconceivable,0.9642857142857143
1453,syntactic,2,4,syntactic,1.0
1454,syntactic,2,4,train,1.0
1455,syntactic,2,5,improbable,0.5357142857142857
1456,syntactic,2,5,impossible,0.75
1457,syntactic,2,5,inconceivable,1.0
1458,syntactic,2,5,syntactic,1.0
1459,syntactic,2,5,train,1.0
1460,syntactic,2,6,improbable,0.5714285714285714
1461,syntactic,2,6,impossible,0.8571428571428571
1462,syntactic,2,6,inconceivable,1.0
1463,syntactic,2,6,syntactic,1.0
1464,syntactic,2,6,train,1.0
1465,syntactic,2,7,improbable,0.42857142857142855
1466,syntactic,2,7,impossible,0.6785714285714286
1467,syntactic,2,7,inconceivable,0.9285714285714286
1468,syntactic,2,7,syntactic,1.0
1469,syntactic,2,7,train,1.0
1470,syntactic,2,8,improbable,0.5
1471,syntactic,2,8,impossible,0.6428571428571429
1472,syntactic,2,8,inconceivable,0.9642857142857143
1473,syntactic,2,8,syntactic,1.0
1474,syntactic,2,8,train,1.0
1475,syntactic,2,9,improbable,0.5
1476,syntactic,2,9,impossible,0.6428571428571429
1477,syntactic,2,9,inconceivable,1.0
1478,syntactic,2,9,syntactic,1.0
1479,syntactic,2,9,train,1.0
1480,syntactic,2,10,improbable,0.4642857142857143
1481,syntactic,2,10,impossible,0.6071428571428571
1482,syntactic,2,10,inconceivable,0.9642857142857143
1483,syntactic,2,10,syntactic,1.0
1484,syntactic,2,10,train,1.0
1485,syntactic,2,11,improbable,0.5357142857142857
1486,syntactic,2,11,impossible,0.8928571428571429
1487,syntactic,2,11,inconceivable,0.9642857142857143
1488,syntactic,2,11,syntactic,1.0
1489,syntactic,2,11,train,1.0
1490,syntactic,2,12,improbable,0.6071428571428571
1491,syntactic,2,12,impossible,0.8928571428571429
1492,syntactic,2,12,inconceivable,0.9642857142857143
1493,syntactic,2,12,syntactic,1.0
1494,syntactic,2,12,train,1.0
1495,syntactic,2,13,improbable,0.5714285714285714
1496,syntactic,2,13,impossible,0.8571428571428571
1497,syntactic,2,13,inconceivable,0.9642857142857143
1498,syntactic,2,13,syntactic,1.0
1499,syntactic,2,13,train,1.0
1500,syntactic,2,14,improbable,0.4642857142857143
1501,syntactic,2,14,impossible,0.8571428571428571
1502,syntactic,2,14,inconceivable,1.0
1503,syntactic,2,14,syntactic,1.0
1504,syntactic,2,14,train,1.0
1505,syntactic,2,15,improbable,0.6071428571428571
1506,syntactic,2,15,impossible,0.7857142857142857
1507,syntactic,2,15,inconceivable,0.9642857142857143
1508,syntactic,2,15,syntactic,1.0
1509,syntactic,2,15,train,1.0
1510,syntactic,2,16,improbable,0.42857142857142855
1511,syntactic,2,16,impossible,0.75
1512,syntactic,2,16,inconceivable,0.9642857142857143
1513,syntactic,2,16,syntactic,1.0
1514,syntactic,2,16,train,1.0
1515,syntactic,2,17,improbable,0.5357142857142857
1516,syntactic,2,17,impossible,0.7142857142857143
1517,syntactic,2,17,inconceivable,0.9285714285714286
1518,syntactic,2,17,syntactic,1.0
1519,syntactic,2,17,train,1.0
1520,syntactic,2,18,improbable,0.5714285714285714
1521,syntactic,2,18,impossible,0.7857142857142857
1522,syntactic,2,18,inconceivable,0.9285714285714286
1523,syntactic,2,18,syntactic,1.0
1524,syntactic,2,18,train,1.0
1525,syntactic,2,19,improbable,0.42857142857142855
1526,syntactic,2,19,impossible,0.6785714285714286
1527,syntactic,2,19,inconceivable,0.8928571428571429
1528,syntactic,2,19,syntactic,1.0
1529,syntactic,2,19,train,1.0
1530,syntactic,2,20,improbable,0.5714285714285714
1531,syntactic,2,20,impossible,0.75
1532,syntactic,2,20,inconceivable,0.8928571428571429
1533,syntactic,2,20,syntactic,1.0
1534,syntactic,2,20,train,1.0
1535,syntactic,2,21,improbable,0.5
1536,syntactic,2,21,impossible,0.75
1537,syntactic,2,21,inconceivable,0.9642857142857143
1538,syntactic,2,21,syntactic,1.0
1539,syntactic,2,21,train,1.0
1540,syntactic,2,22,improbable,0.5357142857142857
1541,syntactic,2,22,impossible,0.6785714285714286
1542,syntactic,2,22,inconceivable,0.9642857142857143
1543,syntactic,2,22,syntactic,1.0
1544,syntactic,2,22,train,1.0
1545,syntactic,2,23,improbable,0.6071428571428571
1546,syntactic,2,23,impossible,0.8214285714285714
1547,syntactic,2,23,inconceivable,0.9642857142857143
1548,syntactic,2,23,syntactic,1.0
1549,syntactic,2,23,train,1.0
1550,syntactic,2,24,improbable,0.5714285714285714
1551,syntactic,2,24,impossible,0.8214285714285714
1552,syntactic,2,24,inconceivable,0.8928571428571429
1553,syntactic,2,24,syntactic,1.0
1554,syntactic,2,24,train,1.0
1555,syntactic,2,25,improbable,0.5
1556,syntactic,2,25,impossible,0.75
1557,syntactic,2,25,inconceivable,0.8928571428571429
1558,syntactic,2,25,syntactic,1.0
1559,syntactic,2,25,train,0.9910714285714286
1560,improbable,3,0,improbable,0.35714285714285715
1561,improbable,3,0,impossible,0.35714285714285715
1562,improbable,3,0,inconceivable,0.4642857142857143
1563,improbable,3,0,syntactic,0.5
1564,improbable,3,0,train,0.8035714285714286
1565,improbable,3,1,improbable,0.5357142857142857
1566,improbable,3,1,impossible,0.6071428571428571
1567,improbable,3,1,inconceivable,0.6428571428571429
1568,improbable,3,1,syntactic,0.32142857142857145
1569,improbable,3,1,train,0.8303571428571429
1570,improbable,3,2,improbable,0.4642857142857143
1571,improbable,3,2,impossible,0.6428571428571429
1572,improbable,3,2,inconceivable,0.7142857142857143
1573,improbable,3,2,syntactic,0.75
1574,improbable,3,2,train,0.7946428571428571
1575,improbable,3,3,improbable,0.6785714285714286
1576,improbable,3,3,impossible,0.7857142857142857
1577,improbable,3,3,inconceivable,0.8928571428571429
1578,improbable,3,3,syntactic,1.0
1579,improbable,3,3,train,0.7678571428571429
1580,improbable,3,4,improbable,0.6785714285714286
1581,improbable,3,4,impossible,0.7142857142857143
1582,improbable,3,4,inconceivable,0.9285714285714286
1583,improbable,3,4,syntactic,1.0
1584,improbable,3,4,train,0.7678571428571429
1585,improbable,3,5,improbable,0.6785714285714286
1586,improbable,3,5,impossible,0.7857142857142857
1587,improbable,3,5,inconceivable,0.8571428571428571
1588,improbable,3,5,syntactic,0.9642857142857143
1589,improbable,3,5,train,0.8214285714285714
1590,improbable,3,6,improbable,0.6071428571428571
1591,improbable,3,6,impossible,0.7142857142857143
1592,improbable,3,6,inconceivable,0.75
1593,improbable,3,6,syntactic,0.9642857142857143
1594,improbable,3,6,train,0.8839285714285714
1595,improbable,3,7,improbable,0.6428571428571429
1596,improbable,3,7,impossible,0.7857142857142857
1597,improbable,3,7,inconceivable,0.7857142857142857
1598,improbable,3,7,syntactic,0.6785714285714286
1599,improbable,3,7,train,0.8214285714285714
1600,improbable,3,8,improbable,0.6428571428571429
1601,improbable,3,8,impossible,0.7142857142857143
1602,improbable,3,8,inconceivable,0.7142857142857143
1603,improbable,3,8,syntactic,0.7142857142857143
1604,improbable,3,8,train,0.8125
1605,improbable,3,9,improbable,0.6428571428571429
1606,improbable,3,9,impossible,0.75
1607,improbable,3,9,inconceivable,0.7857142857142857
1608,improbable,3,9,syntactic,0.75
1609,improbable,3,9,train,0.8214285714285714
1610,improbable,3,10,improbable,0.6428571428571429
1611,improbable,3,10,impossible,0.7857142857142857
1612,improbable,3,10,inconceivable,0.75
1613,improbable,3,10,syntactic,0.6785714285714286
1614,improbable,3,10,train,0.8035714285714286
1615,improbable,3,11,improbable,0.5714285714285714
1616,improbable,3,11,impossible,0.8928571428571429
1617,improbable,3,11,inconceivable,0.8214285714285714
1618,improbable,3,11,syntactic,0.7857142857142857
1619,improbable,3,11,train,0.8482142857142857
1620,improbable,3,12,improbable,0.6428571428571429
1621,improbable,3,12,impossible,0.7857142857142857
1622,improbable,3,12,inconceivable,0.8214285714285714
1623,improbable,3,12,syntactic,0.7857142857142857
1624,improbable,3,12,train,0.875
1625,improbable,3,13,improbable,0.7142857142857143
1626,improbable,3,13,impossible,0.8214285714285714
1627,improbable,3,13,inconceivable,0.75
1628,improbable,3,13,syntactic,0.75
1629,improbable,3,13,train,0.875
1630,improbable,3,14,improbable,0.6428571428571429
1631,improbable,3,14,impossible,0.9285714285714286
1632,improbable,3,14,inconceivable,0.7857142857142857
1633,improbable,3,14,syntactic,0.7142857142857143
1634,improbable,3,14,train,0.8392857142857143
1635,improbable,3,15,improbable,0.7142857142857143
1636,improbable,3,15,impossible,0.8571428571428571
1637,improbable,3,15,inconceivable,0.8214285714285714
1638,improbable,3,15,syntactic,0.75
1639,improbable,3,15,train,0.8214285714285714
1640,improbable,3,16,improbable,0.5714285714285714
1641,improbable,3,16,impossible,0.7857142857142857
1642,improbable,3,16,inconceivable,0.75
1643,improbable,3,16,syntactic,0.7857142857142857
1644,improbable,3,16,train,0.875
1645,improbable,3,17,improbable,0.6785714285714286
1646,improbable,3,17,impossible,0.75
1647,improbable,3,17,inconceivable,0.8571428571428571
1648,improbable,3,17,syntactic,0.75
1649,improbable,3,17,train,0.8214285714285714
1650,improbable,3,18,improbable,0.7142857142857143
1651,improbable,3,18,impossible,0.8571428571428571
1652,improbable,3,18,inconceivable,0.8214285714285714
1653,improbable,3,18,syntactic,0.75
1654,improbable,3,18,train,0.8303571428571429
1655,improbable,3,19,improbable,0.6428571428571429
1656,improbable,3,19,impossible,0.8214285714285714
1657,improbable,3,19,inconceivable,0.8214285714285714
1658,improbable,3,19,syntactic,0.8214285714285714
1659,improbable,3,19,train,0.8214285714285714
1660,improbable,3,20,improbable,0.75
1661,improbable,3,20,impossible,0.75
1662,improbable,3,20,inconceivable,0.7142857142857143
1663,improbable,3,20,syntactic,0.6428571428571429
1664,improbable,3,20,train,0.8035714285714286
1665,improbable,3,21,improbable,0.6428571428571429
1666,improbable,3,21,impossible,0.7142857142857143
1667,improbable,3,21,inconceivable,0.8214285714285714
1668,improbable,3,21,syntactic,0.7142857142857143
1669,improbable,3,21,train,0.7946428571428571
1670,improbable,3,22,improbable,0.6428571428571429
1671,improbable,3,22,impossible,0.7857142857142857
1672,improbable,3,22,inconceivable,0.6785714285714286
1673,improbable,3,22,syntactic,0.7142857142857143
1674,improbable,3,22,train,0.8125
1675,improbable,3,23,improbable,0.75
1676,improbable,3,23,impossible,0.8214285714285714
1677,improbable,3,23,inconceivable,0.8214285714285714
1678,improbable,3,23,syntactic,0.6785714285714286
1679,improbable,3,23,train,0.8035714285714286
1680,improbable,3,24,improbable,0.75
1681,improbable,3,24,impossible,0.7142857142857143
1682,improbable,3,24,inconceivable,0.8214285714285714
1683,improbable,3,24,syntactic,0.7142857142857143
1684,improbable,3,24,train,0.8125
1685,improbable,3,25,improbable,0.7142857142857143
1686,improbable,3,25,impossible,0.75
1687,improbable,3,25,inconceivable,0.7857142857142857
1688,improbable,3,25,syntactic,0.75
1689,improbable,3,25,train,0.8660714285714286
1690,impossible,3,0,improbable,0.6428571428571429
1691,impossible,3,0,impossible,0.6428571428571429
1692,impossible,3,0,inconceivable,0.6071428571428571
1693,impossible,3,0,syntactic,0.6785714285714286
1694,impossible,3,0,train,0.7589285714285714
1695,impossible,3,1,improbable,0.35714285714285715
1696,impossible,3,1,impossible,0.39285714285714285
1697,impossible,3,1,inconceivable,0.5714285714285714
1698,impossible,3,1,syntactic,0.39285714285714285
1699,impossible,3,1,train,0.8571428571428571
1700,impossible,3,2,improbable,0.4642857142857143
1701,impossible,3,2,impossible,0.6428571428571429
1702,impossible,3,2,inconceivable,0.6785714285714286
1703,impossible,3,2,syntactic,0.8571428571428571
1704,impossible,3,2,train,0.7767857142857143
1705,impossible,3,3,improbable,0.42857142857142855
1706,impossible,3,3,impossible,0.7142857142857143
1707,impossible,3,3,inconceivable,0.8928571428571429
1708,impossible,3,3,syntactic,0.9642857142857143
1709,impossible,3,3,train,0.8571428571428571
1710,impossible,3,4,improbable,0.4642857142857143
1711,impossible,3,4,impossible,0.75
1712,impossible,3,4,inconceivable,0.9285714285714286
1713,impossible,3,4,syntactic,1.0
1714,impossible,3,4,train,0.8482142857142857
1715,impossible,3,5,improbable,0.6428571428571429
1716,impossible,3,5,impossible,0.7142857142857143
1717,impossible,3,5,inconceivable,0.8928571428571429
1718,impossible,3,5,syntactic,1.0
1719,impossible,3,5,train,0.8571428571428571
1720,impossible,3,6,improbable,0.6785714285714286
1721,impossible,3,6,impossible,0.7857142857142857
1722,impossible,3,6,inconceivable,0.9285714285714286
1723,impossible,3,6,syntactic,1.0
1724,impossible,3,6,train,0.9196428571428571
1725,impossible,3,7,improbable,0.6785714285714286
1726,impossible,3,7,impossible,0.7142857142857143
1727,impossible,3,7,inconceivable,0.9285714285714286
1728,impossible,3,7,syntactic,0.9642857142857143
1729,impossible,3,7,train,0.9375
1730,impossible,3,8,improbable,0.6428571428571429
1731,impossible,3,8,impossible,0.75
1732,impossible,3,8,inconceivable,0.8214285714285714
1733,impossible,3,8,syntactic,0.8571428571428571
1734,impossible,3,8,train,0.9017857142857143
1735,impossible,3,9,improbable,0.6785714285714286
1736,impossible,3,9,impossible,0.75
1737,impossible,3,9,inconceivable,0.9285714285714286
1738,impossible,3,9,syntactic,0.9285714285714286
1739,impossible,3,9,train,0.9285714285714286
1740,impossible,3,10,improbable,0.6071428571428571
1741,impossible,3,10,impossible,0.7857142857142857
1742,impossible,3,10,inconceivable,0.9285714285714286
1743,impossible,3,10,syntactic,0.8928571428571429
1744,impossible,3,10,train,0.9375
1745,impossible,3,11,improbable,0.5357142857142857
1746,impossible,3,11,impossible,0.8214285714285714
1747,impossible,3,11,inconceivable,0.9285714285714286
1748,impossible,3,11,syntactic,0.9642857142857143
1749,impossible,3,11,train,0.9375
1750,impossible,3,12,improbable,0.6071428571428571
1751,impossible,3,12,impossible,0.8571428571428571
1752,impossible,3,12,inconceivable,0.9285714285714286
1753,impossible,3,12,syntactic,0.9285714285714286
1754,impossible,3,12,train,0.9553571428571429
1755,impossible,3,13,improbable,0.6428571428571429
1756,impossible,3,13,impossible,0.7857142857142857
1757,impossible,3,13,inconceivable,0.8928571428571429
1758,impossible,3,13,syntactic,0.9285714285714286
1759,impossible,3,13,train,0.9642857142857143
1760,impossible,3,14,improbable,0.6785714285714286
1761,impossible,3,14,impossible,0.8214285714285714
1762,impossible,3,14,inconceivable,0.8214285714285714
1763,impossible,3,14,syntactic,0.8214285714285714
1764,impossible,3,14,train,0.9732142857142857
1765,impossible,3,15,improbable,0.6428571428571429
1766,impossible,3,15,impossible,0.8214285714285714
1767,impossible,3,15,inconceivable,0.7857142857142857
1768,impossible,3,15,syntactic,0.8571428571428571
1769,impossible,3,15,train,0.9375
1770,impossible,3,16,improbable,0.7142857142857143
1771,impossible,3,16,impossible,0.75
1772,impossible,3,16,inconceivable,0.7857142857142857
1773,impossible,3,16,syntactic,0.7857142857142857
1774,impossible,3,16,train,0.9464285714285714
1775,impossible,3,17,improbable,0.7857142857142857
1776,impossible,3,17,impossible,0.8571428571428571
1777,impossible,3,17,inconceivable,0.8571428571428571
1778,impossible,3,17,syntactic,0.8571428571428571
1779,impossible,3,17,train,0.9375
1780,impossible,3,18,improbable,0.7142857142857143
1781,impossible,3,18,impossible,0.7857142857142857
1782,impossible,3,18,inconceivable,0.8928571428571429
1783,impossible,3,18,syntactic,0.8214285714285714
1784,impossible,3,18,train,0.9107142857142857
1785,impossible,3,19,improbable,0.6785714285714286
1786,impossible,3,19,impossible,0.8214285714285714
1787,impossible,3,19,inconceivable,0.8571428571428571
1788,impossible,3,19,syntactic,0.8571428571428571
1789,impossible,3,19,train,0.9017857142857143
1790,impossible,3,20,improbable,0.7142857142857143
1791,impossible,3,20,impossible,0.7857142857142857
1792,impossible,3,20,inconceivable,0.8928571428571429
1793,impossible,3,20,syntactic,0.8214285714285714
1794,impossible,3,20,train,0.9107142857142857
1795,impossible,3,21,improbable,0.75
1796,impossible,3,21,impossible,0.7857142857142857
1797,impossible,3,21,inconceivable,0.8214285714285714
1798,impossible,3,21,syntactic,0.8214285714285714
1799,impossible,3,21,train,0.9017857142857143
1800,impossible,3,22,improbable,0.6785714285714286
1801,impossible,3,22,impossible,0.8214285714285714
1802,impossible,3,22,inconceivable,0.8571428571428571
1803,impossible,3,22,syntactic,0.75
1804,impossible,3,22,train,0.9285714285714286
1805,impossible,3,23,improbable,0.7142857142857143
1806,impossible,3,23,impossible,0.7857142857142857
1807,impossible,3,23,inconceivable,0.7857142857142857
1808,impossible,3,23,syntactic,0.8214285714285714
1809,impossible,3,23,train,0.8928571428571429
1810,impossible,3,24,improbable,0.6428571428571429
1811,impossible,3,24,impossible,0.75
1812,impossible,3,24,inconceivable,0.8571428571428571
1813,impossible,3,24,syntactic,0.8214285714285714
1814,impossible,3,24,train,0.8928571428571429
1815,impossible,3,25,improbable,0.5714285714285714
